PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
0,5.05,3.72,0.58,0.31,107,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.23420016,0,0.0981446,0,0.0101,0.0101,0.0101,0.1487,0.0129,0.0808
0,5.05,3.72,0.58,0.31,323,83,85,foc,y,h,distr,e,s,2233.51,464.92,2434.94,304.36,60,12.29929284,0,0.0981446,0,0.0852,0,0.0426,0,0,0
0,5.05,3.72,0.58,0.31,215,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.26623598,0.262878,0.362857,0,0.0196,0.0002,0.0099,0.1612,0.0026,0.0819
0,5.05,3.72,0.58,0.31,107,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.23421214,0,0.0981446,0,0.0191,0.0027,0.0109,0.1143,0.0422,0.07825
0,6.338665593,3.276051149,0.7482240049,0.2577989937,511,83.39490016,94.08240515,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72.75541654,11.94577046,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,510,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.94573382,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,340,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.89449109,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,170,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.84424435,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,510,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.94573382,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,340,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.89449703,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,170,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.84425212,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,510,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.94573382,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,340,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.89448811,0,0.0981446,0,0,0,0,0,0,0
0,6.34,3.28,0.75,0.26,170,83,94,free,e,s,foc,y,h,3035.95,476.62,3222.69,767.67,72,11.84423621,0,0.0981446,0,0,0,0,0,0,0
0,6.016624827,3.837582725,0.5395411648,0.1769685441,546,32.45835257,59.07753823,distr,y,h,distr,e,s,1810.22,215.79,77.26,630.9,56.99183487,11.57269946,0.329966,0.429831,0,0.0183,0.001,0.00965,0.2426,0.0015,0.12205
0,6.02,3.84,0.54,0.18,545,32,59,distr,y,h,distr,e,s,1810.22,215.79,77.26,630.9,56,11.57265976,0.313088,0.412984,0,0.0512,0.0312,0.0412,0.1386,0.0007,0.06965
0,6.02,3.84,0.54,0.18,363,32,59,distr,y,h,distr,e,s,349.05,171.56,77.26,630.9,56,11.51779531,0.12655,0.226358,0,0.0194,0.0125,0.01595,0.2495,0.013,0.13125
0,6.02,3.84,0.54,0.18,181,32,59,distr,y,h,distr,e,s,347.86,173.84,77.26,630.9,56,11.464643,0,0.0981446,0,0.0035,0.0035,0.0035,0.2736,0.0126,0.1431
0,6.02,3.84,0.54,0.18,545,32,59,distr,y,h,distr,e,s,1810.22,215.79,77.26,630.9,56,11.57265976,0.296492,0.396454,0,0.0318,0.014,0.0229,0.1947,0.0357,0.1152
0,6.02,3.84,0.54,0.18,363,32,59,distr,y,h,distr,e,s,348.33,172.92,77.26,630.9,56,11.51779995,0.162143,0.261884,0,0.0059,0.0059,0.0059,0.2532,0.0053,0.12925
0,6.02,3.84,0.54,0.18,181,32,59,distr,y,h,distr,e,s,347.83,173.9,77.26,630.9,56,11.46465402,0,0.0981446,0,0.0124,0.0089,0.01065,0.2266,0.0123,0.11945
0,6.02,3.84,0.54,0.18,545,32,59,distr,y,h,distr,e,s,1810.22,215.79,77.26,630.9,56,11.57265976,0.32666,0.426627,0,0.0777,0.0038,0.04075,0.1521,0.0113,0.0817
2,6.02,3.84,0.54,0.18,363,32,59,distr,y,h,distr,e,s,934.2,182.37,2621.05,191.71,56,11.51780791,0.588696,0.688629,1,0.1351,0.0047,0.0699,0.0217,0.0163,0.019
5,6.02,3.84,0.54,0.18,181,32,59,distr,y,h,distr,e,s,2964.44,197.78,2878.99,197.35,56,11.46465434,1,1,1,0,0,0,0,0,0
0,5.832726095,4.257832155,0.5077860441,0.3331455174,637,61.75562985,49.01134372,free,e,h,foc,e,s,107.37,392.88,2588.26,228.29,36.3116123,11.60913267,0.901855,1,1,0.0317,0.0005,0.0161,0.2662,0,0.1331
0,5.83,4.26,0.51,0.33,636,61,49,free,e,h,foc,e,s,107.37,392.88,2588.26,228.29,36,11.60908687,0.901855,1,1,0.0266,0.0032,0.0149,0.268,0.0018,0.1349
4,5.83,4.26,0.51,0.33,424,61,49,free,e,h,foc,e,s,351.19,383.53,2931.67,196.75,36,11.54519821,0.901855,1,1,0.023,0.001,0.012,0,0,0
5,5.83,4.26,0.51,0.33,212,61,49,free,e,h,foc,e,s,3005.24,281.77,2931.67,196.75,36,11.48400739,1,1,1,0,0,0,0,0,0
0,5.83,4.26,0.51,0.33,636,61,49,free,e,h,foc,e,s,107.37,392.88,2588.26,228.29,36,11.60908687,0.901855,1,1,0.0211,0.0014,0.01125,0.2644,0.0055,0.13495
4,5.83,4.26,0.51,0.33,424,61,49,free,e,h,foc,e,s,290.24,385.87,2911.67,196.77,36,11.54519526,0.901855,1,1,0.0229,0.0026,0.01275,0,0,0
5,5.83,4.26,0.51,0.33,212,61,49,free,e,h,foc,e,s,2933.29,284.53,2911.67,196.77,36,11.4839789,1,1,1,0,0,0,0,0,0
0,5.83,4.26,0.51,0.33,636,61,49,free,e,h,foc,e,s,107.37,392.88,2588.26,228.29,36,11.60908687,0.901855,1,1,0.0202,0.0004,0.0103,0.2644,0.0018,0.1331
3,5.83,4.26,0.51,0.33,424,61,49,free,e,h,foc,e,s,405.49,176.62,2931.67,196.75,36,11.54520141,0.901855,1,1,0.0255,0.0027,0.0141,0.0426,0.002,0.0223
5,5.83,4.26,0.51,0.33,212,61,49,free,e,h,foc,e,s,3005.24,281.77,2931.67,196.75,36,11.48397411,1,1,1,0,0,0,0,0,0
0,5.085724973,3.094297591,0.7261149756,0.332698219,317,99.9358946,48.06482126,foc,y,s,distr,e,s,3899.4,774.18,4010.89,767.06,42.69068341,11.25365811,0,0.0981446,0,0.1723,0.0054,0.08885,0,0,0
0,5.09,3.09,0.73,0.33,316,99,48,foc,y,s,distr,e,s,3899.4,774.18,4010.89,767.06,42,11.25363673,0,0.0981446,0,0.3048,0.0665,0.18565,0,0,0
0,5.09,3.09,0.73,0.33,211,99,48,foc,y,s,distr,e,s,3092.65,564.46,4010.89,767.06,42,11.22180194,0,0.0981446,0,0.4355,0.0406,0.23805,0,0,0
0,5.09,3.09,0.73,0.33,106,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.1903523,0,0.0981446,0,0,0,0,0.1711,0.1207,0.1459
0,5.09,3.09,0.73,0.33,1,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.15985624,0,0.0981446,0,0,0,0,0.1534,0.0114,0.0824
0,5.09,3.09,0.73,0.33,316,99,48,foc,y,s,distr,e,s,3899.4,774.18,4010.89,767.06,42,11.25363673,0,0.0981446,0,0.2446,0.0089,0.12675,0,0,0
0,5.09,3.09,0.73,0.33,211,99,48,foc,y,s,distr,e,s,3092.65,564.46,4010.89,767.06,42,11.22179293,0,0.0981446,0,0.4149,0.0629,0.2389,0,0,0
0,5.09,3.09,0.73,0.33,106,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.19033435,0,0.0981446,0,0,0,0,0.0799,0.008,0.04395
0,5.09,3.09,0.73,0.33,1,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.15984039,0,0.0981446,0,0,0,0,0.1746,0.0034,0.089
0,5.09,3.09,0.73,0.33,316,99,48,foc,y,s,distr,e,s,3899.4,774.18,4010.89,767.06,42,11.25363673,0,0.0981446,0,0.217,0.0563,0.13665,0,0,0
0,5.09,3.09,0.73,0.33,211,99,48,foc,y,s,distr,e,s,3092.65,564.46,4010.89,767.06,42,11.22179593,0,0.0981446,0,0.208,0.0328,0.1204,0,0,0
0,5.09,3.09,0.73,0.33,106,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.19036078,0,0.0981446,0,0,0,0,0.1813,0.1024,0.14185
0,5.09,3.09,0.73,0.33,1,99,48,foc,y,s,distr,e,s,397.69,160.02,4010.89,767.06,42,11.1598665,0,0.0981446,0,0,0,0,0.1774,0.1216,0.1495
0,5.146978859,4.132282655,0.7896940854,0.1139795556,498,51.31194686,52.73491371,foc,y,h,distr,e,s,4368.95,701.34,2229.06,294.91,54.45453006,12.31849178,0,0.0981446,0,0.089,0.0002,0.0446,0,0,0
0,5.15,4.13,0.79,0.11,497,51,52,foc,y,h,distr,e,s,4368.95,701.34,2229.06,294.91,54,12.31845513,0,0.0981446,0,0.0893,0,0.04465,0,0,0
0,5.15,4.13,0.79,0.11,331,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.26842167,0.682802,0.782778,1,0.0092,0.0092,0.0092,0.1913,0.0004,0.09585
0,5.15,4.13,0.79,0.11,165,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.21932986,0,0.0981446,0,0.023,0.0002,0.0116,0.138,0.01,0.074
0,5.15,4.13,0.79,0.11,497,51,52,foc,y,h,distr,e,s,4368.95,701.34,2229.06,294.91,54,12.31845513,0,0.0981446,0,0.089,0.0002,0.0446,0,0,0
0,5.15,4.13,0.79,0.11,331,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.2684248,0.661971,0.761877,1,0.0015,0.0015,0.0015,0.1788,0.016,0.0974
0,5.15,4.13,0.79,0.11,165,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.21933999,0,0.0981446,0,0.021,0.021,0.021,0.1633,0.0376,0.10045
0,5.15,4.13,0.79,0.11,497,51,52,foc,y,h,distr,e,s,4368.95,701.34,2229.06,294.91,54,12.31845513,0,0.0981446,0,0.0893,0,0.04465,0,0,0
0,5.15,4.13,0.79,0.11,331,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.26842183,0.695282,0.795047,1,0.023,0.023,0.023,0.1987,0.0177,0.1082
0,5.15,4.13,0.79,0.11,165,51,52,foc,y,h,distr,e,s,367.53,177.39,2229.06,294.91,54,12.21932573,0,0.0981446,0,0.0186,0.0012,0.0099,0.1929,0.0117,0.1023
0,7.124630416,3.590414331,0.5298584072,0.1106305172,432,38.4260476,79.24174091,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,76.30666854,11.15692158,0,0.0981446,0,0.7736,0.012,0.3928,0,0,0
0,7.12,3.59,0.53,0.11,431,38,79,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,76,11.15689104,0,0.0981446,0,0.7775,0.011,0.39425,0,0,0
0,7.12,3.59,0.53,0.11,287,38,79,foc,y,u,distr,y,s,2149.73,176.05,176.55,363.53,76,11.11290891,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.59,0.53,0.11,143,38,79,foc,y,u,distr,y,s,2149.73,176.05,176.55,363.53,76,11.11070556,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.59,0.53,0.11,431,38,79,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,76,11.15689104,0,0.0981446,0,0.7708,0.0096,0.3902,0,0,0
0,7.12,3.59,0.53,0.11,287,38,79,foc,y,u,distr,y,s,2247.97,177.36,176.55,363.53,76,11.11290272,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.59,0.53,0.11,143,38,79,foc,y,u,distr,y,s,2247.97,177.36,176.55,363.53,76,11.11046584,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.59,0.53,0.11,431,38,79,foc,y,u,distr,y,s,3754.34,789.02,176.55,363.53,76,11.15689104,0,0.0981446,0,0.783,0.0025,0.39275,0,0,0
0,7.12,3.59,0.53,0.11,287,38,79,foc,y,u,distr,y,s,2033.75,173.97,176.55,363.53,76,11.11291743,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.59,0.53,0.11,143,38,79,foc,y,u,distr,y,s,2033.75,173.97,176.55,363.53,76,11.11186607,0,0.0981446,0,0,0,0,0,0,0
0,6.631666788,2.317584905,0.6439864589,0.3540237936,604,56.97928124,73.77704948,distr,y,s,distr,e,h,104.91,208.84,2206.47,300.61,84.69341687,11.25782055,0.442633,0.542552,0,0.0768,0.0768,0.0768,0.0118,0.0007,0.00625
0,6.63,2.32,0.64,0.35,603,56,73,distr,y,s,distr,e,h,104.91,208.84,2206.47,300.61,84,11.25777779,0.489766,0.589638,1,0.0377,0.0195,0.0286,0.012,0.0001,0.00605
3,6.63,2.32,0.64,0.35,402,56,73,distr,y,s,distr,e,h,394.36,169.53,2869.81,195.09,84,11.19688161,0.462396,0.562296,1,0.0649,0.0037,0.0343,0.0741,0.056,0.06505
3,6.63,2.32,0.64,0.35,201,56,73,distr,y,s,distr,e,h,394.36,169.53,2869.81,195.09,84,11.13854673,0.260921,0.360877,0,0.0637,0.0021,0.0329,0.1426,0.1426,0.1426
0,6.63,2.32,0.64,0.35,603,56,73,distr,y,s,distr,e,h,104.91,208.84,2206.47,300.61,84,11.25777779,0.442633,0.542552,0,0.0113,0.0113,0.0113,0.0163,0.0002,0.00825
4,6.63,2.32,0.64,0.35,402,56,44,distr,y,s,distr,e,h,772.96,165.67,2840.8,201.48,84,11.19690482,0.858885,0.958622,1,0.3274,0.0302,0.1788,0,0,0
5,6.63,2.32,0.64,0.35,201,56,44,distr,y,s,distr,e,h,2760.6,194.51,2840.8,201.48,84,11.13855839,1,1,1,0,0,0,0,0,0
0,6.63,2.32,0.64,0.35,603,56,73,distr,y,s,distr,e,h,104.91,208.84,2206.47,300.61,84,11.25777779,0.437704,0.537604,0,0.0829,0.0374,0.06015,0.0159,0.0003,0.0081
4,6.63,2.32,0.64,0.35,402,56,73,distr,y,s,distr,e,h,2905.42,197.49,2796.19,196.66,84,11.19686407,0.901855,1,1,0.2,0.1943,0.19715,0,0,0
4,6.63,2.32,0.64,0.35,201,56,73,distr,y,s,distr,e,h,2905.61,193.71,2796.19,196.66,84,11.13852977,0.738116,0.837857,1,0.0597,0.0084,0.03405,0,0,0
0,5.170040987,4.012036784,0.5168140553,0.3573246047,485,34.35253625,35.50722341,foc,y,s,free,y,u,2243.24,545.97,2157.96,672.09,40.65939956,12.12247868,0.901855,1,1,0.1243,0.0056,0.06495,0.8758,0.0016,0.4387
0,5.17,4.01,0.52,0.36,484,34,35,foc,y,s,free,y,u,2243.24,545.97,2157.96,672.09,40,12.12244509,0.901855,1,1,0.1729,0.0143,0.0936,0.8773,0.0031,0.4402
3,5.17,4.01,0.52,0.36,323,34,21,foc,y,s,free,y,u,618.66,195.11,2909.61,200.41,40,12.07361005,0.901855,1,1,0.0787,0.0106,0.04465,0.1515,0.0031,0.0773
5,5.17,4.01,0.52,0.36,162,34,21,foc,y,s,free,y,u,2957.69,197.54,2909.61,200.41,40,12.02626005,1,1,1,0,0,0,0,0,0
5,5.17,4.01,0.52,0.36,1,34,21,foc,y,s,free,y,u,2957.69,197.54,2909.61,200.41,40,11.98034441,1,1,1,0,0,0,0,0,0
0,5.17,4.01,0.52,0.36,484,34,35,foc,y,s,free,y,u,2243.24,545.97,2157.96,672.09,40,12.12244509,0.901855,1,1,0.1535,0.0247,0.0891,0.8743,0,0.43715
3,5.17,4.01,0.52,0.36,323,34,21,foc,y,s,free,y,u,618.66,195.11,2895.71,200.36,40,12.0736205,0.901855,1,1,0.1412,0.0137,0.07745,0.1975,0.0237,0.1106
5,5.17,4.01,0.52,0.36,162,34,21,foc,y,s,free,y,u,2957.69,197.54,2895.71,200.36,40,12.02628752,1,1,1,0,0,0,0,0,0
5,5.17,4.01,0.52,0.36,1,34,21,foc,y,s,free,y,u,2957.69,197.54,2895.71,200.36,40,11.98035004,1,1,1,0,0,0,0,0,0
0,5.17,4.01,0.52,0.36,484,34,35,foc,y,s,free,y,u,2243.24,545.97,2157.96,672.09,40,12.12244509,0.901855,1,1,0.1476,0.0441,0.09585,0.8773,0.0031,0.4402
3,5.17,4.01,0.52,0.36,323,34,21,foc,y,s,free,y,u,606.24,195.21,2916.71,200.29,40,12.07361613,0.901855,1,1,0.0975,0.0436,0.07055,0.1673,0.0296,0.09845
5,5.17,4.01,0.52,0.36,162,34,21,foc,y,s,free,y,u,2939.18,197.06,2916.71,200.29,40,12.02628482,1,1,1,0,0,0,0,0,0
5,5.17,4.01,0.52,0.36,1,34,21,foc,y,s,free,y,u,2939.18,197.06,2916.71,200.29,40,11.98037462,1,1,1,0,0,0,0,0,0
0,7.301887126,4.135586002,0.7388950729,0.1874173394,291,87.44208866,82.17308581,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,50.90695934,11.47098319,0.160035,0.25979,0,0.5204,0.0047,0.26255,0.0188,0.0002,0.0095
0,7.3,4.14,0.74,0.19,290,87,82,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,50,11.47096181,0.168929,0.268896,0,0.3446,0.3446,0.3446,0.0179,0.0001,0.009
2,7.3,4.14,0.74,0.19,193,87,82,distr,y,u,free,e,h,294.08,150.42,2864.51,194.29,50,11.44155639,0.256978,0.356878,0,0.0086,0.0005,0.00455,0.4924,0.4924,0.4924
4,7.3,4.14,0.74,0.19,96,87,82,distr,y,u,free,e,h,1420.81,162.94,2864.51,194.29,50,11.41248231,0.580966,0.680932,1,0.5182,0.0085,0.26335,0,0,0
0,7.3,4.14,0.74,0.19,290,87,82,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,50,11.47096181,0.18744,0.287382,0,0.5292,0.1209,0.32505,0.0154,0.0021,0.00875
2,7.3,4.14,0.74,0.19,193,87,82,distr,y,u,free,e,h,294.08,150.42,2864.51,194.29,50,11.44156336,0.218743,0.318568,0,0.0089,0.0025,0.0057,0.9705,0.0103,0.4904
3,7.3,4.14,0.74,0.19,96,87,82,distr,y,u,free,e,h,382.82,157.96,2864.51,194.29,50,11.41248001,0,0.0981446,0,0.3375,0.0248,0.18115,0,0,0
0,7.3,4.14,0.74,0.19,290,87,82,distr,y,u,free,e,h,139.62,401.64,1959.25,253.99,50,11.47096181,0.179362,0.279345,0,0.5173,0.1252,0.32125,0.0134,0.0011,0.00725
2,7.3,4.14,0.74,0.19,193,87,82,distr,y,u,free,e,h,289.42,161.29,2864.51,194.29,50,11.44156637,0.256978,0.356878,0,0.0098,0.0029,0.00635,0.2863,0.2863,0.2863
3,7.3,4.14,0.74,0.19,96,87,82,distr,y,u,free,e,h,380.29,159.16,2864.51,194.29,50,11.4124975,0,0.0981446,0,0.1284,0.0109,0.06965,0.4926,0.4926,0.4926
0,6.669095695,2.900994004,0.7298377939,0.1388972273,607,54.70464132,43.33603363,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39.35002897,11.16023526,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,606,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.16019251,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,404,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.09931324,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,202,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.15873703,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,606,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.16019251,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,404,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.09931291,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,202,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.15876268,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,606,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.16019251,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,404,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.09930454,0,0.0981446,0,0,0,0,0,0,0
0,6.67,2.9,0.73,0.14,202,54,43,foc,e,u,foc,y,s,179.28,621.78,2626.14,228.42,39,11.1587862,0,0.0981446,0,0,0,0,0,0,0
0,5.029798988,2.144414617,0.7435615651,0.2537103083,643,73.28706358,56.35390809,free,e,s,foc,e,h,1467.38,280.01,607.4,734.15,66.49403275,11.93627299,0.901855,1,1,0.2212,0.0016,0.1114,0.0288,0.0048,0.0168
0,5.03,2.14,0.74,0.25,642,73,56,free,e,s,foc,e,h,1467.38,280.01,607.4,734.15,66,11.93622719,0.901855,1,1,0.2207,0.0018,0.11125,0.0262,0.001,0.0136
5,5.03,2.14,0.74,0.25,428,43,56,free,e,s,foc,e,h,2830.16,196.56,2851.44,198.07,66,11.87175845,1,1,1,0,0,0,0,0,0
5,5.03,2.14,0.74,0.25,214,43,56,free,e,s,foc,e,h,2830.16,196.56,2851.44,198.07,66,11.80999021,1,1,1,0,0,0,0,0,0
0,5.03,2.14,0.74,0.25,642,73,56,free,e,s,foc,e,h,1467.38,280.01,607.4,734.15,66,11.93622719,0.901855,1,1,0.2214,0.0018,0.1116,0.0306,0.0038,0.0172
5,5.03,2.14,0.74,0.25,428,43,56,free,e,s,foc,e,h,2916.38,194.9,2874.44,198.37,66,11.87171723,1,1,1,0,0,0,0,0,0
5,5.03,2.14,0.74,0.25,214,43,56,free,e,s,foc,e,h,2916.38,194.9,2874.44,198.37,66,11.80994169,1,1,1,0,0,0,0,0,0
0,5.03,2.14,0.74,0.25,642,73,56,free,e,s,foc,e,h,1467.38,280.01,607.4,734.15,66,11.93622719,0.901855,1,1,0.2177,0.0003,0.109,0.0303,0.0025,0.0164
5,5.03,2.14,0.74,0.25,428,43,56,free,e,s,foc,e,h,2787.17,195.69,2861.44,198.2,66,11.87174274,1,1,1,0,0,0,0,0,0
5,5.03,2.14,0.74,0.25,214,43,56,free,e,s,foc,e,h,2787.17,195.69,2861.44,198.2,66,11.80996573,1,1,1,0,0,0,0,0,0
0,7.436063689,2.483989062,0.7057949911,0.1341476736,251,51.04320362,98.38220284,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,58.17177583,11.83098282,0,0.0981446,0,0.9688,0.0003,0.48455,0.0003,0.0003,0.0003
0,7.44,2.48,0.71,0.13,250,51,98,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,58,11.8309645,0,0.0981446,0,0.9487,0.0212,0.48495,0,0,0
0,7.44,2.48,0.71,0.13,167,51,98,distr,e,u,distr,e,h,365.17,177.35,3108.03,421.63,58,11.80522617,0,0.0981446,0,0.4854,0.018,0.2517,0.0103,0.0019,0.0061
0,7.44,2.48,0.71,0.13,84,51,98,distr,e,u,distr,e,h,363.85,179.88,3108.03,421.63,58,11.7809397,0,0.0981446,0,0.1119,0.0775,0.0947,0.0169,0.0007,0.0088
0,7.44,2.48,0.71,0.13,1,51,98,distr,e,u,distr,e,h,317.52,158.49,3108.03,421.63,58,11.75628741,0,0.0981446,0,0.4155,0.4155,0.4155,0.0164,0.0022,0.0093
0,7.44,2.48,0.71,0.13,250,51,98,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,58,11.8309645,0,0.0981446,0,0.986,0.0007,0.49335,0,0,0
0,7.44,2.48,0.71,0.13,167,51,98,distr,e,u,distr,e,h,1125.36,176.85,3108.03,421.63,58,11.80522631,0,0.0981446,0,0.5829,0.3935,0.4882,0.0072,0.0072,0.0072
0,7.44,2.48,0.71,0.13,84,51,98,distr,e,u,distr,e,h,365.83,177.38,3108.03,421.63,58,11.78094462,0,0.0981446,0,0.3928,0.3928,0.3928,0.017,0.0054,0.0112
0,7.44,2.48,0.71,0.13,1,51,98,distr,e,u,distr,e,h,318.71,157.47,3108.03,421.63,58,11.75629253,0,0.0981446,0,0.4061,0.3385,0.3723,0.0207,0.0028,0.01175
0,7.44,2.48,0.71,0.13,250,51,98,distr,e,u,distr,e,h,3052.09,573.87,3108.03,421.63,58,11.8309645,0,0.0981446,0,0.9334,0.0504,0.4919,0.0031,0.0031,0.0031
0,7.44,2.48,0.71,0.13,167,51,98,distr,e,u,distr,e,h,1153.18,179.67,3108.03,421.63,58,11.80522533,0,0.0981446,0,0.9853,0.0005,0.4929,0,0,0
2,7.44,2.48,0.71,0.13,84,30,98,distr,e,u,distr,e,h,448.44,198.69,2493.98,206.95,58,11.78092429,0,0.0981446,0,0.0101,0.002,0.00605,0.1285,0.0609,0.0947
4,7.44,2.48,0.71,0.13,1,30,98,distr,e,u,distr,e,h,739.25,188.2,2768.95,203.17,58,11.75626084,0,0.0981446,0,0.8817,0.0043,0.443,0,0,0
0,6.226528024,3.852960763,0.5456510819,0.2120635413,514,42.15977386,96.89363737,free,e,h,free,e,s,2737.48,327.36,1231.01,749.07,67.59883794,11.97731951,0.901855,1,1,0.0493,0.01,0.02965,0.2422,0.0019,0.12205
0,6.23,3.85,0.55,0.21,513,42,96,free,e,h,free,e,s,2737.48,327.36,1231.01,749.07,67,11.97728287,0.901855,1,1,0.0586,0.0004,0.0295,0.2441,0,0.12205
4,6.23,3.85,0.55,0.21,342,42,96,free,e,h,free,e,s,992.71,180.36,2828.56,193.77,67,11.92544315,0.901855,1,1,0.0638,0.0021,0.03295,0,0,0
5,6.23,3.85,0.55,0.21,171,42,96,free,e,h,free,e,s,2949.09,197,2828.56,193.77,67,11.87518292,1,1,1,0,0,0,0,0,0
0,6.23,3.85,0.55,0.21,513,42,96,free,e,h,free,e,s,2737.48,327.36,1231.01,749.07,67,11.97728287,0.901855,1,1,0.0479,0.0022,0.02505,0.2441,0,0.12205
4,6.23,3.85,0.55,0.21,342,42,96,free,e,h,free,e,s,967.71,180.93,2828.56,193.77,67,11.92543312,0.901855,1,1,0.0655,0.0405,0.053,0,0,0
5,6.23,3.85,0.55,0.21,171,42,96,free,e,h,free,e,s,2924.05,196.39,2828.56,193.77,67,11.87518638,1,1,1,0,0,0,0,0,0
0,6.23,3.85,0.55,0.21,513,42,96,free,e,h,free,e,s,2737.48,327.36,1231.01,749.07,67,11.97728287,0.901855,1,1,0.0487,0.011,0.02985,0.2422,0.0019,0.12205
3,6.23,3.85,0.55,0.21,342,25,96,free,e,h,free,e,s,477.24,184.1,2828.56,193.77,67,11.9254385,0.901855,1,1,0.017,0.0007,0.00885,0.0878,0.0027,0.04525
